Description,Test,Project_name,File,Label
"Uri
should fail on invalid host header
","

        var req = {
            method: 'GET',
            url: '/resource/4?bewit=MTIzNDU2XDQ1MDk5OTE3MTlcTUE2eWkwRWRwR0pEcWRwb0JkYVdvVDJrL0hDSzA1T0Y3MkhuZlVmVy96Zz1cc29tZS1hcHAtZGF0YQ',
            headers: {
                host: 'example.com:something'
            }
        };

        Hawk.uri.authenticate(req, credentialsFunc, {}, function (err, credentials, attributes) {

            expect(err).to.exist();
            expect(err.output.payload.message).to.equal('Invalid Host header');
            done();
        });
    
",jstone28/react-with-jest,https://github.com/jstone28/react-with-jest/blob/master/node_modules/hawk/test/uri.js,1
"span
appends the next row to the end of the prior row if it fits
","
      var ui = cliui({
        width: 40
      })

      ui.span(
        {text: 'i am a string that will be wrapped', width: 30}
      )

      ui.div(
        {text: ' [required] [default: 99]', align: 'right'}
      )

      var expected = [
       'i am a string that will be',
       'wrapped         [required] [default: 99]'
      ]

      ui.toString().split('\n').should.eql(expected)
    
",dineshselvantdm/twitter-web-app,https://github.com/dineshselvantdm/twitter-web-app/blob/master/node_modules/cliui/test/cliui.js,1
"#set
should set cookie
","
            // short
            biskviit.set('theme=plain', 'https://foo.com/');
            // long
            biskviit.set('SSID=Ap4P….GTEq; Domain=foo.com; Path=/test; Expires=Wed, 13 Jan 2021 22:23:01 GMT; Secure; HttpOnly', 'https://foo.com/');
            // subdomains
            biskviit.set('SSID=Ap4P….GTEq; Domain=.foo.com; Path=/; Expires=Wed, 13 Jan 2021 22:23:01 GMT; Secure; HttpOnly', 'https://www.foo.com/');
            // invalid cors
            biskviit.set('invalid_1=cors; domain=example.com', 'https://foo.com/');
            biskviit.set('invalid_2=cors; domain=www.foo.com', 'https://foo.com/');
            // invalid date
            biskviit.set('invalid_3=date; Expires=zzzz', 'https://foo.com/');

            // should not be added
            biskviit.set('expired_1=date; Expires=1999-01-01 01:01:01 GMT', 'https://foo.com/');

            expect(biskviit.cookies.map(function(cookie) {
                delete cookie.expires;
                return cookie;
            })).to.deep.equal([{
                name: 'theme',
                value: 'plain',
                domain: 'foo.com',
                path: '/'
            }, {
                name: 'ssid',
                value: 'Ap4P….GTEq',
                domain: 'foo.com',
                path: '/test',
                secure: true,
                httponly: true
            }, {
                name: 'ssid',
                value: 'Ap4P….GTEq',
                domain: 'www.foo.com',
                path: '/',
                secure: true,
                httponly: true
            }, {
                name: 'invalid_1',
                value: 'cors',
                domain: 'foo.com',
                path: '/'
            }, {
                name: 'invalid_2',
                value: 'cors',
                domain: 'foo.com',
                path: '/'
            }, {
                name: 'invalid_3',
                value: 'date',
                domain: 'foo.com',
                path: '/'
            }]);
        
",gabbotta/jest,https://github.com/gabbotta/jest/blob/master/node_modules/biskviit/test/biskviit-test.js,1
"onLinksUpdated function
should not pass when source and target diamond ports are both in ports
","
      jest.useFakeTimers();
      const { component } = setup(false, false);
      const { showWarning, updateLoading } = component.props();
      const instance = component.dive().instance();
      const sourcePort = new DiamondPortModel('top', true, '');
      const targetPort = new DiamondPortModel('left', true, '');
      instance.onLinksUpdated({
        link: { sourcePort, targetPort }
      });
      expect(showWarning).toHaveBeenCalledTimes(1);
      expect(updateLoading).toHaveBeenCalledWith(false);
      expect(setTimeout).not.toHaveBeenCalled();
    
",Sean2108/LATTE,https://github.com/Sean2108/LATTE/blob/master/test/components/BuildDiagram.spec.js,1
"redux properties
has access to `success` piece of state
","
      const success = true;
      const wrapper = setup({success});
      const successProp = wrapper.instance().props.success;
      expect(successProp).toBe(success);
    
",deepbsd/jestclass,https://github.com/deepbsd/jestclass/blob/master/jotto/src/App.test.js,1
"Logger
should log an Info Message
","
            var flow = [{id: ""n1"", type: ""function"", wires: [[""n2""]], func: ""node.log('test');""}];
            helper.load(functionNode, flow, function () {
                var n1 = helper.getNode(""n1"");
                n1.receive({payload: ""foo"", topic: ""bar""});
                try {
                    helper.log().called.should.be.true();
                    var logEvents = helper.log().args.filter(function (evt) {
                        return evt[0].type == ""function"";
                    });
                    logEvents.should.have.length(1);
                    var msg = logEvents[0][0];
                    msg.should.have.property('level', helper.log().INFO);
                    msg.should.have.property('id', 'n1');
                    msg.should.have.property('type', 'function');
                    msg.should.have.property('msg', 'test');
                    done();
                } catch (err) {
                    done(err);
                }
            });
        
",crudaz/mongodb-testing,https://github.com/crudaz/mongodb-testing/blob/master/node_modules/node-red-node-test-helper/examples/function_spec.js,1
"Hawk
generates a header then successfully parses and validates payload
","

        var req = {
            method: 'GET',
            url: '/resource/4?filter=a',
            host: 'example.com',
            port: 8080
        };

        credentialsFunc('123456', function (err, credentials1) {

            req.authorization = Hawk.client.header('http://example.com:8080/resource/4?filter=a', req.method, { credentials: credentials1, payload: 'hola!', ext: 'some-app-data' }).field;
            Hawk.server.authenticate(req, credentialsFunc, { payload: 'hola!' }, function (err, credentials2, artifacts) {

                expect(err).to.not.exist();
                expect(credentials2.user).to.equal('steve');
                expect(artifacts.ext).to.equal('some-app-data');
                done();
            });
        });
    
",golfapipol/jest-waterline-integration-test,https://github.com/golfapipol/jest-waterline-integration-test/blob/master/node_modules/fsevents/node_modules/hawk/test/index.js,1
"Plus Minus
should return [""0.0000000"", ""0.000000"", ""1.000000""] when arr is [0,0,0,0]
","
    expect(plusMinus([0, 0, 0, 0])).toEqual(['0.000000', '0.000000', '1.000000']);
  
",YannickLeRoux/tdd-katas-typescript,https://github.com/YannickLeRoux/tdd-katas-typescript/blob/master/plus-minus/src/plus-minus.test.js,1
"Uri
should fail on invalid bewit structure
","

        var req = {
            method: 'GET',
            url: '/resource/4?bewit=abc',
            host: 'example.com',
            port: 8080
        };

        Hawk.uri.authenticate(req, credentialsFunc, {}, function (err, credentials, attributes) {

            expect(err).to.exist();
            expect(err.output.payload.message).to.equal('Invalid bewit structure');
            done();
        });
    
",swkane/redux-jest-todo,https://github.com/swkane/redux-jest-todo/blob/master/node_modules/fsevents/node_modules/hawk/test/uri.js,1
"authenticate()
parses a valid authentication header (host override)
","

            var req = {
                method: 'GET',
                url: '/resource/4?filter=a',
                headers: {
                    host: 'example1.com:8080',
                    authorization: 'Hawk id=""1"", ts=""1353788437"", nonce=""k3j4h2"", mac=""zy79QQ5/EYFmQqutVnYb73gAc/U="", ext=""hello""'
                }
            };

            Hawk.server.authenticate(req, credentialsFunc, { host: 'example.com', localtimeOffsetMsec: 1353788437000 - Hawk.utils.now() }, function (err, credentials, artifacts) {

                expect(err).to.not.exist();
                expect(credentials.user).to.equal('steve');
                done();
            });
        
",tmtarpinian/jest_introduction,https://github.com/tmtarpinian/jest_introduction/blob/master/node_modules/hawk/test/server.js,1
"tarball.pipe(unpack(directory, callback))
unpacks the tarball into the directory
","
    read(__dirname + '/fixtures/packed.tar').pipe(tar.unpack(__dirname + '/output/unpacked', function (err) {
      if (err) return done(err)
      assert.equal(rfile('./output/unpacked/bar.txt'), rfile('./fixtures/to-pack/bar.txt'))
      assert.equal(rfile('./output/unpacked/foo.txt'), rfile('./fixtures/to-pack/foo.txt'))
      done()
    }))
  
",Sstobo/Jest-Testing,https://github.com/Sstobo/Jest-Testing/blob/master/node_modules/fsevents/node_modules/tar-pack/test/index.js,1
"escapeHtml()
encodes large unicode characters
","

        var encoded = Hoek.escapeHtml(String.fromCharCode(500) + String.fromCharCode(1000));
        expect(encoded).to.equal('&#500;&#1000;');
        done();
    
",sethcarrino/redux-jest-testing,https://github.com/sethcarrino/redux-jest-testing/blob/master/node_modules/fsevents/node_modules/hoek/test/escaper.js,1
"subnet() method with mask length 32
should compute ipv4 network's first address
","
      assert.equal(ipv4Subnet.firstAddress, '192.168.1.134');
    
",xrgonzalezx/TodoJestTestDaily,https://github.com/xrgonzalezx/TodoJestTestDaily/blob/master/node_modules/ip/test/api-test.js,1
"redux properties
has access to `success` state
","
    const success = true;
    const wrapper = setup({ success });
    const successProp = wrapper.instance().props.success;
    expect(successProp).toBe(success);
  
",alexsjcho/jotto-react-jest-enyzme-testing,https://github.com/alexsjcho/jotto-react-jest-enyzme-testing/blob/master/src/App.test.js,1
"authenticate()
errors on an invalid authentication header: wrong scheme
","

            var req = {
                method: 'GET',
                url: '/resource/4?filter=a',
                host: 'example.com',
                port: 8080,
                authorization: 'Basic asdasdasdasd'
            };

            Hawk.server.authenticate(req, credentialsFunc, { localtimeOffsetMsec: 1353788437000 - Hawk.utils.now() }, function (err, credentials, artifacts) {

                expect(err).to.exist();
                expect(err.output.payload.message).to.not.exist();
                done();
            });
        
",sharontheginger/LearnAcademy_jesttesting,https://github.com/sharontheginger/LearnAcademy_jesttesting/blob/master/node_modules/fsevents/node_modules/hawk/test/server.js,1
"glob-parent
should strip glob magic to return parent path
","
    assert.equal(gp('path/to/*.js'), 'path/to');
    assert.equal(gp('/root/path/to/*.js'), '/root/path/to');
    assert.equal(gp('/*.js'), '/');
    assert.equal(gp('*.js'), '.');
    assert.equal(gp('**/*.js'), '.');
    assert.equal(gp('path/{to,from}'), 'path');
    assert.equal(gp('path/!(to|from)'), 'path');
    assert.equal(gp('path/?(to|from)'), 'path');
    assert.equal(gp('path/+(to|from)'), 'path');
    assert.equal(gp('path/*(to|from)'), 'path');
    assert.equal(gp('path/@(to|from)'), 'path');
    assert.equal(gp('path/**/*'), 'path');
    assert.equal(gp('path/**/subdir/foo.*'), 'path');
  
",Osman190/simple-jest-test-example,https://github.com/Osman190/simple-jest-test-example/blob/master/node_modules/glob-parent/test.js,1
"getElementTop
should get the absolute position from the scrolling element
","
    const result = getElementTop(h1);
    expect(result).toBe(0);
  
",Mensae/portfolio-react-boilerplate,https://github.com/Mensae/portfolio-react-boilerplate/blob/master/app/utils/tests/getElementTop.test.js,1
"onLinksUpdated function
should not pass when source default and target diamond ports are both out ports
","
      jest.useFakeTimers();
      const { component } = setup(false, false);
      const { showWarning, updateLoading } = component.props();
      const instance = component.dive().instance();
      const sourcePort = new DefaultDataPortModel(false, '');
      const targetPort = new DiamondPortModel('top', false, '');
      instance.onLinksUpdated({
        link: { sourcePort, targetPort }
      });
      expect(showWarning).toHaveBeenCalledTimes(1);
      expect(updateLoading).toHaveBeenCalledWith(false);
      expect(setTimeout).not.toHaveBeenCalled();
    
",Sean2108/LATTE,https://github.com/Sean2108/LATTE/blob/master/test/components/BuildDiagram.spec.js,1
"alignment
allows a column to be center aligned
","
      var ui = cliui({
        width: 60
      })

      ui.div(
        'i am a string',
        {text: 'i am a second string', align: 'center', padding: [0, 2, 0, 2]},
        'i am a third string that should be wrapped'
      )

      // it should right-align the second column.
      var expected = [
       'i am a string          i am a second       i am a third string',
       '                           string          that should be',
       '                                           wrapped'
      ]

      ui.toString().split('\n').should.eql(expected)
    
",tupizz/playground-integrated-tests,https://github.com/tupizz/playground-integrated-tests/blob/master/node_modules/cliui/test/cliui.js,1
"Player: madeAttack() (Player makes attack to grid) 
Player 1 makes an attack successfully to grid #2
","
    const newPlayer1 = Player(0, 'human', 'default', 'blue');
    const newGameboard2 = Gameboard(0, 8);
    newPlayer1.makeAttack(newGameboard2, [3, 6]);
    expect(newGameboard2.grid[3][6]).toBe('X');
    expect(newPlayer1.attacksMade).toEqual([[3, 6]]);
  
",martink-rsa/Battleships,https://github.com/martink-rsa/Battleships/blob/master/src/specs/player.test.js,1
"ComputerAI: performAIAttack() (Perform the correct attack type choices)
AI will perform random, search and alignment attacks until ship has sunk
","
    const size = 8;
    const newGameboardPlayer = Gameboard(0, size);
    const newShip = Ship(0, 4, [], false, 'vertical');
    newGameboardPlayer.placeShip(newShip, [3, 3]);
    const computerAI = ComputerAI(0);
    let shipFound = false;
    const checkBoard = () => {
      for (let i = 0; i < size; i += 1) {
        for (let j = 0; j < size; j += 1) {
          if (newGameboardPlayer.grid[i][j] === 'H') {
            return true;
          }
        }
      }
      return false;
    };
    while (shipFound === false) {
      computerAI.performAIAttack(newGameboardPlayer);
      shipFound = checkBoard();
    }
    while (newGameboardPlayer.grid[3][3] !== 'S') {
      computerAI.performAIAttack(newGameboardPlayer);
    }
    expect(newGameboardPlayer.grid[3][3]).toBe('S');
    expect(newGameboardPlayer.allShipsSunk()).toEqual(true);
  
",martink-rsa/Battleships,https://github.com/martink-rsa/Battleships/blob/master/src/specs/computerAI.test.js,1
"_columnWidths
divides width over remaining columns if middle column has width specified
","
      var ui = cliui({
          width: 40
        }),
        widths = ui._columnWidths([{}, {width: 10}, {}])

      widths[0].should.equal(15)
      widths[1].should.equal(10)
      widths[2].should.equal(15)
    
",dineshselvantdm/twitter-web-app,https://github.com/dineshselvantdm/twitter-web-app/blob/master/node_modules/cliui/test/cliui.js,1
"Gameboard: receiveAttack() (Check if attack is valid)
Ship with 4 length is sunk after 4 attacks received
","
    const newGameboard = Gameboard(0, 8);
    const newShip = Ship(0, 4, [], false, 'horizontal');
    newGameboard.placeShip(newShip, [1, 3]);
    newGameboard.receiveAttack([1, 3]);
    newGameboard.receiveAttack([1, 4]);
    newGameboard.receiveAttack([1, 5]);
    newGameboard.receiveAttack([1, 6]);
    expect(newShip.isSunk()).toBe(true);
    expect(newGameboard.grid[1][3]).toBe('S');
    expect(newGameboard.grid[1][4]).toBe('S');
    expect(newGameboard.grid[1][5]).toBe('S');
    expect(newGameboard.grid[1][6]).toBe('S');
  
",martink-rsa/Battleships,https://github.com/martink-rsa/Battleships/blob/master/src/specs/gameboard.test.js,1
"header()
returns a valid authorization header (sha256)
","

            var credentials = {
                id: '123456',
                key: '2983d45yun89q',
                algorithm: 'sha256'
            };

            var header = Hawk.client.header('https://example.net/somewhere/over/the/rainbow', 'POST', { credentials: credentials, ext: 'Bazinga!', timestamp: 1353809207, nonce: 'Ygvqdz', payload: 'something to write about', contentType: 'text/plain' }).field;
            expect(header).to.equal('Hawk id=""123456"", ts=""1353809207"", nonce=""Ygvqdz"", hash=""2QfCt3GuY9HQnHWyWD3wX68ZOKbynqlfYmuO2ZBRqtY="", ext=""Bazinga!"", mac=""q1CwFoSHzPZSkbIvl0oYlD+91rBUEvFk763nMjMndj8=""');
            done();
        
",golfapipol/jest-waterline-integration-test,https://github.com/golfapipol/jest-waterline-integration-test/blob/master/node_modules/hawk/test/client.js,1
"ComputerAI: getAlignmentAttack (Get the correct positions of the end points of ship parts discovered)
Attack is made east/right of the ship when ship starts on the boundary
","
    const size = 8;
    const newGameboardPlayer = Gameboard(0, size);
    const computerAI = ComputerAI(0);
    newGameboardPlayer.grid[3][0] = 'H';
    newGameboardPlayer.grid[3][1] = 'H';
    newGameboardPlayer.grid[3][2] = 'H';
    newGameboardPlayer.grid[3][3] = 'H';
    const alignmentObj = computerAI.getAlignment(newGameboardPlayer);
    const alignmentCoords = computerAI.getAlignmentAttack(
      newGameboardPlayer,
      alignmentObj[0],
      alignmentObj[1],
      alignmentObj[2],
    );
    expect(alignmentCoords).toStrictEqual([3, 4]);
  
",martink-rsa/Battleships,https://github.com/martink-rsa/Battleships/blob/master/src/specs/computerAI.test.js,1
"get time button
should call getCurrentTime action creator when button is clicked
","
            const {getByTestId, queryByTestId} = app;

            const getTimeButton = getByTestId('getTime');

            fireEvent.press(getTimeButton);

            await wait(() => expect(queryByTestId('time')).toBeTruthy());
            await wait(() => expect(getByTestId('time').props.children).toEqual('Current Time: ' + newTime));
        
",hoff2-ACN/jest-vs-rtl,https://github.com/hoff2-ACN/jest-vs-rtl/blob/master/App.test.js,1
"AsyncFactory
Should successfully use a middleware function to create an arbitrary object
","
		const result = await global.page.evaluate(async () => {
			const testName = 'test'
			const testData = { foo: 'bar' }

			const objFactory = Game.createAsyncFactory()
				.use(async (name, data) => ({ value: data.foo }))
				.set(testName, async (name, data) => ({
					namesMatch: testName === name,
					dataMatches: data.value === testData.foo,
				}))

			return await objFactory.create(testName, testData)
		})
		expect(result).toEqual({
			namesMatch: true,
			dataMatches: true,
		})
	
",bcdewitt/js-game-engine,https://github.com/bcdewitt/js-game-engine/blob/master/test/tests/asyncFactory.test.js,1
"when username is a valid string, and password is an empty string
Basic Auth only includes both username and password
","
      needle.get('localhost:' + port, opts, function(err, resp) {
        var sent_headers = resp.body.headers;
        var auth = get_auth(sent_headers['authorization']);
        auth[0].should.equal('foobar');
        auth[1].should.equal('');
        auth.should.have.lengthOf(2);
        done();
      })
    
",Robbiekruszynski/ticket-JEST,https://github.com/Robbiekruszynski/ticket-JEST/blob/master/node_modules/fsevents/node_modules/needle/test/basic_auth_spec.js,1
"getSecretWord calls
getSecretWord does not run on App update
","
    const wrapper = setup();
    mockGetSecretWord.mockClear(); // need this otherwise Enzyme will remember the call in the test above (on mount)
    wrapper.update(); // triggers a component update
    expect(mockGetSecretWord).not.toHaveBeenCalled();
  
",lmackenzie94/react-testing-udemy,https://github.com/lmackenzie94/react-testing-udemy/blob/master/jotto/src/App.test.js,1
"authenticate()
parses a valid authentication header (sha256)
","

            var req = {
                method: 'GET',
                url: '/resource/1?b=1&a=2',
                host: 'example.com',
                port: 8000,
                authorization: 'Hawk id=""dh37fgj492je"", ts=""1353832234"", nonce=""j4h3g2"", mac=""m8r1rHbXN6NgO+KIIhjO7sFRyd78RNGVUwehe8Cp2dU="", ext=""some-app-data""'
            };

            Hawk.server.authenticate(req, credentialsFunc, { localtimeOffsetMsec: 1353832234000 - Hawk.utils.now() }, function (err, credentials, artifacts) {

                expect(err).to.not.exist();
                expect(credentials.user).to.equal('steve');
                done();
            });
        
",yuanyu90221/jestSurvey,https://github.com/yuanyu90221/jestSurvey/blob/master/node_modules/hawk/test/server.js,1
".off()
should remove the given `listener` from `event`
","
      obj.on('foo', console.log).on('foo', console.dir)
        .off('foo', console.log)
        .listeners('foo')
        .should.not.include(console.log);
    
",gtwright/with-jest,https://github.com/gtwright/with-jest/blob/master/node_modules/emitter-mixin/test/person.js,1
"getBewit()
returns a valid bewit value (parsed uri)
","

            var credentials = {
                id: '123456',
                key: '2983d45yun89q',
                algorithm: 'sha256'
            };

            var bewit = Hawk.uri.getBewit(Url.parse('https://example.com/somewhere/over/the/rainbow'), { credentials: credentials, ttlSec: 300, localtimeOffsetMsec: 1356420407232 - Hawk.utils.now(), ext: 'xandyandz' });
            expect(bewit).to.equal('MTIzNDU2XDEzNTY0MjA3MDdca3NjeHdOUjJ0SnBQMVQxekRMTlBiQjVVaUtJVTl0T1NKWFRVZEc3WDloOD1ceGFuZHlhbmR6');
            done();
        
",kaxcode/modash-testing,https://github.com/kaxcode/modash-testing/blob/master/node_modules/fsevents/node_modules/hawk/test/uri.js,1
"`guessWord` action creator
`guessWord` was called with input value as argument
","
    // create a mock function for `getSecretWord`
    guessWordMock = jest.fn();

    // set up Input, with guessWordMock as a prop
    wrapper = shallow(<UnconnectedInput guessWord={guessWordMock} />);

    // simulate the input
    wrapper.instance().inputBox.current = { value: guessedWord };

    // simulate click on submit button
    const submit = findByTestAttr(wrapper, ""submit-button"");
    submit.simulate(""click"", { preventDefault() {} });
  

    const guessedWordArg = guessWordMock.mock.calls[0][0];
    expect(guessedWordArg).toBe(guessedWord);
  
",alexsjcho/jotto-react-jest-enyzme-testing,https://github.com/alexsjcho/jotto-react-jest-enyzme-testing/blob/master/src/Input.test.js,1
"subnet() method with mask length 31
should compute ipv4 network's first address
","
      assert.equal(ipv4Subnet.firstAddress, '192.168.1.134');
    
",MaxKoldun/Task-10-Tetsing,https://github.com/MaxKoldun/Task-10-Tetsing/blob/master/node_modules/ip/test/api-test.js,1
"ComputerAI: getAlignmentAttack (Get the correct positions of the end points of ship parts discovered)
Attack is made east/right of the ship
","
    const size = 8;
    const newGameboardPlayer = Gameboard(0, size);
    const computerAI = ComputerAI(0);
    newGameboardPlayer.grid[3][2] = 'X';
    newGameboardPlayer.grid[3][3] = 'H';
    newGameboardPlayer.grid[3][4] = 'H';
    newGameboardPlayer.grid[3][5] = 'H';
    newGameboardPlayer.grid[3][6] = '0';
    const alignmentObj = computerAI.getAlignment(newGameboardPlayer);
    const alignmentCoords = computerAI.getAlignmentAttack(
      newGameboardPlayer,
      alignmentObj[0],
      alignmentObj[1],
      alignmentObj[2],
    );
    expect(alignmentCoords).toStrictEqual([3, 6]);
  
",martink-rsa/Battleships,https://github.com/martink-rsa/Battleships/blob/master/src/specs/computerAI.test.js,1
"Player: madeAttack() (Player makes attack to grid) 
Player 1 makes attacks successfully to grid #1
","
    const newPlayer1 = Player(0, 'human', 'default', 'blue');
    const newGameboard2 = Gameboard(0, 8);
    newPlayer1.makeAttack(newGameboard2, [0, 0]);
    newPlayer1.makeAttack(newGameboard2, [1, 0]);
    newPlayer1.makeAttack(newGameboard2, [2, 0]);
    newPlayer1.makeAttack(newGameboard2, [3, 0]);
    const attacks = [
      [0, 0],
      [1, 0],
      [2, 0],
      [3, 0],
    ];
    expect(newGameboard2.grid[0][0]).toBe('X');
    expect(newGameboard2.grid[1][0]).toBe('X');
    expect(newGameboard2.grid[2][0]).toBe('X');
    expect(newGameboard2.grid[3][0]).toBe('X');
    expect(newPlayer1.attacksMade).toEqual(attacks);
  
",martink-rsa/Battleships,https://github.com/martink-rsa/Battleships/blob/master/src/specs/player.test.js,1
"handling an invalid authentication header
should fail with error message.
","
            expect(info).to.be.an.object;
            expect(info).to.be.an.instanceof(Error);
        
",LucasKeiti28/tdd-jest,https://github.com/LucasKeiti28/tdd-jest/blob/master/backend/node_modules/passport-jwt/test/strategy-validation-test.js,1
"Player: madeAttack() (Player makes attack to grid) 
Player 1 and Player 2makes attacks successfully to grid
","
    const newPlayer1 = Player(0, 'human', 'default', 'blue');
    const newPlayer2 = Player(1, 'computer', 'default', 'blue');
    const newGameboard1 = Gameboard(0, 8);
    const newGameboard2 = Gameboard(0, 8);
    newPlayer1.makeAttack(newGameboard2, [4, 3]);
    newPlayer2.makeAttack(newGameboard1, [0, 0]);
    newPlayer1.makeAttack(newGameboard2, [4, 4]);
    newPlayer2.makeAttack(newGameboard1, [0, 1]);
    newPlayer1.makeAttack(newGameboard2, [4, 5]);
    newPlayer2.makeAttack(newGameboard1, [0, 2]);
    newPlayer1.makeAttack(newGameboard2, [4, 6]);
    newPlayer2.makeAttack(newGameboard1, [0, 3]);
    const attacks1 = [
      [4, 3],
      [4, 4],
      [4, 5],
      [4, 6],
    ];
    const attacks2 = [
      [0, 0],
      [0, 1],
      [0, 2],
      [0, 3],
    ];
    expect(newGameboard2.grid[4][3]).toBe('X');
    expect(newGameboard1.grid[0][0]).toBe('X');
    expect(newGameboard2.grid[4][4]).toBe('X');
    expect(newGameboard1.grid[0][1]).toBe('X');
    expect(newGameboard2.grid[4][5]).toBe('X');
    expect(newGameboard1.grid[0][2]).toBe('X');
    expect(newGameboard2.grid[4][6]).toBe('X');
    expect(newGameboard1.grid[0][3]).toBe('X');
    expect(newPlayer1.attacksMade).toEqual(attacks1);
    expect(newPlayer2.attacksMade).toEqual(attacks2);
  
",martink-rsa/Battleships,https://github.com/martink-rsa/Battleships/blob/master/src/specs/player.test.js,1
"------------------------------- DELETE ROUTE------------------------------- 
[ DELETE ] should delete the student with the specified id
","
    await request(server).post('/api/students/').send({
      name: 'mikko',
      cohort: 'web16',
    });
    await request(server).delete('/api/students/1');
    const response = await request(server).get('/api/students/1');
    expect(response.status).toBe(404);
  
",john2796/Server-Testing-jb,https://github.com/john2796/Server-Testing-jb/blob/master/students/student.test.js,1
"_columnWidths
divides width over remaining columns if first column has width specified
","
      var ui = cliui({
          width: 40
        }),
        widths = ui._columnWidths([{width: 20}, {}, {}])

      widths[0].should.equal(20)
      widths[1].should.equal(10)
      widths[2].should.equal(10)
    
",Sstobo/Jest-Testing,https://github.com/Sstobo/Jest-Testing/blob/master/node_modules/cliui/test/cliui.js,1
"authenticateMessage()
errors on nonce collision
","

            credentialsFunc('123456', function (err, credentials1) {

                var auth = Hawk.client.message('example.com', 8080, 'some message', { credentials: credentials1 });
                Hawk.server.authenticateMessage('example.com', 8080, 'some message', auth, credentialsFunc, {
                    nonceFunc: function (key, nonce, ts, nonceCallback) {

                        nonceCallback(true);
                    }
                }, function (err, credentials2) {

                    expect(err).to.exist();
                    expect(err.message).to.equal('Invalid nonce');
                    done();
                });
            });
        
",JamieDixon/jest-tester,https://github.com/JamieDixon/jest-tester/blob/master/webapp/node_modules/fsevents/node_modules/hawk/test/server.js,1
"Uri
should generate a bewit then successfully authenticate it (no ext)
","

        var req = {
            method: 'GET',
            url: '/resource/4?a=1&b=2',
            host: 'example.com',
            port: 80
        };

        credentialsFunc('123456', function (err, credentials1) {

            var bewit = Hawk.uri.getBewit('http://example.com/resource/4?a=1&b=2', { credentials: credentials1, ttlSec: 60 * 60 * 24 * 365 * 100 });
            req.url += '&bewit=' + bewit;

            Hawk.uri.authenticate(req, credentialsFunc, {}, function (err, credentials2, attributes) {

                expect(err).to.not.exist();
                expect(credentials2.user).to.equal('steve');
                done();
            });
        });
    
",xrgonzalezx/TodoJestTestDaily,https://github.com/xrgonzalezx/TodoJestTestDaily/blob/master/node_modules/fsevents/node_modules/hawk/test/uri.js,1
"Gameboard: receiveAttack() (Check if attack is valid)
Ship with 3 length is sunk after 3 attacks received
","
    const newGameboard = Gameboard(0, 8);
    const newShip = Ship(0, 3, [], false, 'horizontal');
    newGameboard.placeShip(newShip, [1, 3]);
    newGameboard.receiveAttack([1, 3]);
    newGameboard.receiveAttack([1, 4]);
    newGameboard.receiveAttack([1, 5]);
    expect(newShip.isSunk()).toBe(true);
    expect(newGameboard.grid[1][3]).toBe('S');
    expect(newGameboard.grid[1][4]).toBe('S');
    expect(newGameboard.grid[1][5]).toBe('S');
  
",martink-rsa/Battleships,https://github.com/martink-rsa/Battleships/blob/master/src/specs/gameboard.test.js,1
"Gameboard: receiveAttack() (Check if attack is valid)
Gameboard allows attack on a ship (1 attack)
","
    const newGameboard = Gameboard(0, 8);
    const newShip = Ship(0, 3, [], false, 'horizontal');
    newGameboard.placeShip(newShip, [1, 3]);
    newGameboard.receiveAttack([1, 3]);
    expect(newShip.hits).toEqual([0]);
    expect(newGameboard.grid[1][3]).toBe('H');
  
",martink-rsa/Battleships,https://github.com/martink-rsa/Battleships/blob/master/src/specs/gameboard.test.js,1
"mediaQueries
should have an ""l"" breakpoint
","
    const Div = styled.div`
      ${mq.l`content: ""test"";`};
    `;
    const renderedComponent = shallow(<Div />);
    expect(toJson(renderedComponent)).toMatchSnapshot();
  
",Mensae/portfolio-react-boilerplate,https://github.com/Mensae/portfolio-react-boilerplate/blob/master/app/styles/templates/tests/mediaQueries.test.js,1
"and follow_set_cookies is true
should have all the cookies
","
          needle.get(TEST_HOST + ':' + testPort + '/0', opts, function(err, resp) {
            resp.cookies.should.have.property(WEIRD_COOKIE_NAME);
            resp.cookies.should.have.property(BASE64_COOKIE_NAME);
            resp.cookies.should.have.property(FORBIDDEN_COOKIE_NAME);
            resp.cookies.should.have.property(NUMBER_COOKIE_NAME);
            resp.cookies.should.have.property('FOO');
            resp.cookies.FOO.should.eql('BAR'); // should overwrite previous one
            done();
          });
        
",OdongoWaga/Vidly-API,https://github.com/OdongoWaga/Vidly-API/blob/master/node_modules/bcrypt/node_modules/needle/test/cookies_spec.js,1
"authenticateMessage()
should fail authorization on missing credentials
","

            credentialsFunc('123456', function (err, credentials1) {

                var auth = Hawk.client.message('example.com', 8080, 'some message', { credentials: credentials1 });
                expect(auth).to.exist();

                var errFunc = function (id, callback) {

                    callback();
                };

                Hawk.server.authenticateMessage('example.com', 8080, 'some message', auth, errFunc, {}, function (err, credentials2) {

                    expect(err).to.exist();
                    expect(err.message).to.equal('Unknown credentials');
                    done();
                });
            });
        
",golfapipol/jest-waterline-integration-test,https://github.com/golfapipol/jest-waterline-integration-test/blob/master/node_modules/hawk/test/server.js,1
