COMMIT_URL,HTML_COMMIT_URL
https://api.github.com/repos/kriasoft/isomorphic-style-loader/commits/65c2d477ecc036bbd4fad6218a1b67d8fe1adfff,https://github.com/kriasoft/isomorphic-style-loader/commit/65c2d477ecc036bbd4fad6218a1b67d8fe1adfff
https://api.github.com/repos/kriasoft/isomorphic-style-loader/commits/d8fe7a2483693c46a8c0f997038b53f44e310ac5,https://github.com/kriasoft/isomorphic-style-loader/commit/d8fe7a2483693c46a8c0f997038b53f44e310ac5
https://api.github.com/repos/kshvmdn/nba.js/commits/bcca54325c3e309357415cc9ce277cd368093051,https://github.com/kshvmdn/nba.js/commit/bcca54325c3e309357415cc9ce277cd368093051
https://api.github.com/repos/kylealwyn/node-rest-api-boilerplate/commits/b4b89538689f3b123fe1e354026fc3470c66acca,https://github.com/kylealwyn/node-rest-api-boilerplate/commit/b4b89538689f3b123fe1e354026fc3470c66acca
https://api.github.com/repos/kylestetz/CLNDR/commits/d4e84f1b6746b63a16f5811e79a9e720bd088bd8,https://github.com/kylestetz/CLNDR/commit/d4e84f1b6746b63a16f5811e79a9e720bd088bd8
https://api.github.com/repos/lazywithclass/winston-cloudwatch/commits/5a7daf789ad629ec081b58e49572c902b3e4ac27,https://github.com/lazywithclass/winston-cloudwatch/commit/5a7daf789ad629ec081b58e49572c902b3e4ac27
https://api.github.com/repos/leapmotion/leapjs/commits/263096b930a0df7cfac006fa0574b18ae171b03f,https://github.com/leapmotion/leapjs/commit/263096b930a0df7cfac006fa0574b18ae171b03f
https://api.github.com/repos/lebab/lebab/commits/312e592eb709e71f8dc25f502a8e8abc6e5a63f3,https://github.com/lebab/lebab/commit/312e592eb709e71f8dc25f502a8e8abc6e5a63f3
https://api.github.com/repos/lettertwo/appcache-webpack-plugin/commits/2ec9b16fadd167351fa99af56b1dca5f320ee0a4,https://github.com/lettertwo/appcache-webpack-plugin/commit/2ec9b16fadd167351fa99af56b1dca5f320ee0a4
https://api.github.com/repos/lettertwo/appcache-webpack-plugin/commits/b1cd16b0002946af849b8e7d1580d15cca08948b,https://github.com/lettertwo/appcache-webpack-plugin/commit/b1cd16b0002946af849b8e7d1580d15cca08948b
https://api.github.com/repos/Level/abstract-leveldown/commits/25317143f3e016b1f93050618e044e032b4e16ed,https://github.com/Level/abstract-leveldown/commit/25317143f3e016b1f93050618e044e032b4e16ed
https://api.github.com/repos/lodash/lodash-webpack-plugin/commits/0850698ac127a80a1576a8894dd2c6cd3d0e42a1,https://github.com/lodash/lodash-webpack-plugin/commit/0850698ac127a80a1576a8894dd2c6cd3d0e42a1
https://api.github.com/repos/loopbackio/loopback-connector-postgresql/commits/2706edd32a3d7a92d7ed9e24f8be34fa55c53d46,https://github.com/loopbackio/loopback-connector-postgresql/commit/2706edd32a3d7a92d7ed9e24f8be34fa55c53d46
https://api.github.com/repos/lovell/sharp/commits/af66a7322546fe09fe9731d5a9d902f4b3ffcaa3,https://github.com/lovell/sharp/commit/af66a7322546fe09fe9731d5a9d902f4b3ffcaa3
https://api.github.com/repos/madewithlove/music-fns/commits/514b1527212b4d067c966c75c7ecfc47fd154318,https://github.com/madewithlove/music-fns/commit/514b1527212b4d067c966c75c7ecfc47fd154318
https://api.github.com/repos/madewithlove/music-fns/commits/87a690b99e9a718021d63e740d09e1a9fe8bb443,https://github.com/madewithlove/music-fns/commit/87a690b99e9a718021d63e740d09e1a9fe8bb443
https://api.github.com/repos/madewithlove/music-fns/commits/d8fafb7032fa5a27e683719afc58f90871698b53,https://github.com/madewithlove/music-fns/commit/d8fafb7032fa5a27e683719afc58f90871698b53
https://api.github.com/repos/maoberlehner/perfundo/commits/e6da3cb11f45a92da1007969836d530ee5706212,https://github.com/maoberlehner/perfundo/commit/e6da3cb11f45a92da1007969836d530ee5706212
https://api.github.com/repos/mathiasbynens/he/commits/24377e2e0069df326027d19a069931a452015d34,https://github.com/mathiasbynens/he/commit/24377e2e0069df326027d19a069931a452015d34
https://api.github.com/repos/mathiasbynens/luamin/commits/a4e935bae804f0958a2157f91fbe819632c261fa,https://github.com/mathiasbynens/luamin/commit/a4e935bae804f0958a2157f91fbe819632c261fa
https://api.github.com/repos/maximkoretskiy/postcss-autoreset/commits/e0521eab67dc45581bc7da5af35b4c2676a8a499,https://github.com/maximkoretskiy/postcss-autoreset/commit/e0521eab67dc45581bc7da5af35b4c2676a8a499
https://api.github.com/repos/mholt/PapaParse/commits/e5aeed6cbdd767d1afe1e7837029f0e1c9c790b1,https://github.com/mholt/PapaParse/commit/e5aeed6cbdd767d1afe1e7837029f0e1c9c790b1
https://api.github.com/repos/mickhansen/dataloader-sequelize/commits/6ccef8254adbcea7956c53579109abdb13edfff3,https://github.com/mickhansen/dataloader-sequelize/commit/6ccef8254adbcea7956c53579109abdb13edfff3
https://api.github.com/repos/mickhansen/graphql-sequelize/commits/b92521c1aa002e0a82b5101b46b3d0d90af0e404,https://github.com/mickhansen/graphql-sequelize/commit/b92521c1aa002e0a82b5101b46b3d0d90af0e404
https://api.github.com/repos/Mostafa-Samir/klyng/commits/2122c02f2af1a6728fa26f881db0be7b49de9d6e,https://github.com/Mostafa-Samir/klyng/commit/2122c02f2af1a6728fa26f881db0be7b49de9d6e
https://api.github.com/repos/Mostafa-Samir/klyng/commits/828a5efb157f9240d51515367f0e4e67cdc78804,https://github.com/Mostafa-Samir/klyng/commit/828a5efb157f9240d51515367f0e4e67cdc78804
https://api.github.com/repos/mozilla/oghliner/commits/8503a7f4f0dd612a147ed0121ff2f0c17cdc46c8,https://github.com/mozilla/oghliner/commit/8503a7f4f0dd612a147ed0121ff2f0c17cdc46c8
https://api.github.com/repos/mozilla/oghliner/commits/a3c40b57520956ee7577b63979f53a93415289da,https://github.com/mozilla/oghliner/commit/a3c40b57520956ee7577b63979f53a93415289da
https://api.github.com/repos/mpashkovskiy/express-oas-generator/commits/a97573448829060e63fbac9d03ef323bbc5ad255,https://github.com/mpashkovskiy/express-oas-generator/commit/a97573448829060e63fbac9d03ef323bbc5ad255
https://api.github.com/repos/nathanboktae/mocha-phantomjs/commits/a2272b29d775b540b54123f312ee04473982832a,https://github.com/nathanboktae/mocha-phantomjs/commit/a2272b29d775b540b54123f312ee04473982832a
https://api.github.com/repos/nbluis/static-server/commits/d0f6c988715cda03a58b37fc58421f82f0680f4b,https://github.com/nbluis/static-server/commit/d0f6c988715cda03a58b37fc58421f82f0680f4b
https://api.github.com/repos/ncb000gt/node-es/commits/0eae1e46e1652c00f7548605409f8a5eb58d9650,https://github.com/ncb000gt/node-es/commit/0eae1e46e1652c00f7548605409f8a5eb58d9650
https://api.github.com/repos/nelsonic/github-scraper/commits/2a52c4a069426248e2e24637bd9ca45f097a0945,https://github.com/nelsonic/github-scraper/commit/2a52c4a069426248e2e24637bd9ca45f097a0945
https://api.github.com/repos/nodeca/argparse/commits/09034680750e1ac45a549ce598472650cf97727e,https://github.com/nodeca/argparse/commit/09034680750e1ac45a549ce598472650cf97727e
https://api.github.com/repos/nodeca/argparse/commits/659613599a0043d10b6c5853579a551e99148d69,https://github.com/nodeca/argparse/commit/659613599a0043d10b6c5853579a551e99148d69
https://api.github.com/repos/nodeca/argparse/commits/8a7743efabddd5e58ddb37c4083c79f3604a1770,https://github.com/nodeca/argparse/commit/8a7743efabddd5e58ddb37c4083c79f3604a1770
https://api.github.com/repos/nodeca/argparse/commits/e2285d7cb4337a1629e647ad9526641f321c5b81,https://github.com/nodeca/argparse/commit/e2285d7cb4337a1629e647ad9526641f321c5b81
https://api.github.com/repos/nodejs/node-core-utils/commits/f2f77dd64cd0ad144aaf4e93d93fe0d380e83a84,https://github.com/nodejs/node-core-utils/commit/f2f77dd64cd0ad144aaf4e93d93fe0d380e83a84
https://api.github.com/repos/nullobject/fkit/commits/94098269c0132ce68d7a139572188c5cd53af042,https://github.com/nullobject/fkit/commit/94098269c0132ce68d7a139572188c5cd53af042
https://api.github.com/repos/omichelsen/angular-clipboard/commits/ed671e56ecafb3b9ba5d3834580d5bb12be54470,https://github.com/omichelsen/angular-clipboard/commit/ed671e56ecafb3b9ba5d3834580d5bb12be54470
https://api.github.com/repos/OpenZeppelin/openzeppelin-contracts/commits/15b92e409746f7887f7df4bb55d2c3f6ba726b40,https://github.com/OpenZeppelin/openzeppelin-contracts/commit/15b92e409746f7887f7df4bb55d2c3f6ba726b40
https://api.github.com/repos/oracle/node-oracledb/commits/669e38e7834c7e8024dd739b53ec6554eae1a2ff,https://github.com/oracle/node-oracledb/commit/669e38e7834c7e8024dd739b53ec6554eae1a2ff
https://api.github.com/repos/oracle/node-oracledb/commits/8c56eca6995a15dc7fdce3da6b7414aef7d675fa,https://github.com/oracle/node-oracledb/commit/8c56eca6995a15dc7fdce3da6b7414aef7d675fa
https://api.github.com/repos/otalk/getUserMedia/commits/dfcaa0ef6629d75483a053f57ad454627953d6bf,https://github.com/otalk/getUserMedia/commit/dfcaa0ef6629d75483a053f57ad454627953d6bf
https://api.github.com/repos/paldepind/flyd/commits/65f2fb90c6af627a75ec7d1bc893fb1e708c28d6,https://github.com/paldepind/flyd/commit/65f2fb90c6af627a75ec7d1bc893fb1e708c28d6
https://api.github.com/repos/parse-community/parse-server/commits/7f47b0427ea56214d9b0199f0fcfa4af38794e02,https://github.com/parse-community/parse-server/commit/7f47b0427ea56214d9b0199f0fcfa4af38794e02
https://api.github.com/repos/parse-community/parse-server/commits/b59517fd68a56885c9ab73525526e42ff4003333,https://github.com/parse-community/parse-server/commit/b59517fd68a56885c9ab73525526e42ff4003333
https://api.github.com/repos/paypal/react-engine/commits/ba86f3519b10e6f152eeda21f473ac59243e344f,https://github.com/paypal/react-engine/commit/ba86f3519b10e6f152eeda21f473ac59243e344f
https://api.github.com/repos/philbooth/vagueTime.js/commits/faddf1fd2d9854dc093da0cde0f2f4bb22b9c0ae,https://github.com/philbooth/vagueTime.js/commit/faddf1fd2d9854dc093da0cde0f2f4bb22b9c0ae
https://api.github.com/repos/pid/speakingurl/commits/8a7397473a5451a50d868924bd2ef67b5df02f6a,https://github.com/pid/speakingurl/commit/8a7397473a5451a50d868924bd2ef67b5df02f6a
https://api.github.com/repos/pillarjs/finalhandler/commits/f2234b3b7f3ff2e407b1e5acdaba4c050f75e521,https://github.com/pillarjs/finalhandler/commit/f2234b3b7f3ff2e407b1e5acdaba4c050f75e521
https://api.github.com/repos/pinojs/pino-http/commits/626eede60281e460e77968836293d671d709f19a,https://github.com/pinojs/pino-http/commit/626eede60281e460e77968836293d671d709f19a
https://api.github.com/repos/plexis-js/plexis/commits/753beaac17ee2f6bc1c9a7c21b6495e01bb19f70,https://github.com/plexis-js/plexis/commit/753beaac17ee2f6bc1c9a7c21b6495e01bb19f70
https://api.github.com/repos/pnpm/benchmarks-of-javascript-package-managers/commits/99c73ed9f8fcf99861847f410a79fa020114eebd,https://github.com/pnpm/benchmarks-of-javascript-package-managers/commit/99c73ed9f8fcf99861847f410a79fa020114eebd
https://api.github.com/repos/postlight/mercury-parser/commits/e12c91649958068c4f1f4456033e88a79d185260,https://github.com/postlight/mercury-parser/commit/e12c91649958068c4f1f4456033e88a79d185260
https://api.github.com/repos/prescottprue/react-redux-firebase/commits/1782f927146b81683d183f4ca1bd2501037114a1,https://github.com/prescottprue/react-redux-firebase/commit/1782f927146b81683d183f4ca1bd2501037114a1
https://api.github.com/repos/probot/stale/commits/0c041459d489f9b67a5a346b828ee1a2c05de42a,https://github.com/probot/stale/commit/0c041459d489f9b67a5a346b828ee1a2c05de42a
https://api.github.com/repos/probot/stale/commits/ff31e9cece03ae6cb71a3c2ec423e6962c454d3c,https://github.com/probot/stale/commit/ff31e9cece03ae6cb71a3c2ec423e6962c454d3c
https://api.github.com/repos/ptx2/gymnasticon/commits/47e254620ace824288b851036e9c4996807f9124,https://github.com/ptx2/gymnasticon/commit/47e254620ace824288b851036e9c4996807f9124
https://api.github.com/repos/ramda/ramda-fantasy/commits/8675e8086afada93390df0957a1e73a004e878d2,https://github.com/ramda/ramda-fantasy/commit/8675e8086afada93390df0957a1e73a004e878d2
https://api.github.com/repos/reactjs/react-autocomplete/commits/af1f60e1afb65da10ef1fc0c874bfee86898e4aa,https://github.com/reactjs/react-autocomplete/commit/af1f60e1afb65da10ef1fc0c874bfee86898e4aa
https://api.github.com/repos/redux-json-api/redux-json-api/commits/302835b88ae6c6d733e68299ecfd31ced4354c7f,https://github.com/redux-json-api/redux-json-api/commit/302835b88ae6c6d733e68299ecfd31ced4354c7f
https://api.github.com/repos/redux-json-api/redux-json-api/commits/38fa007a7f80da991f9accd387261fbf4b1bb370,https://github.com/redux-json-api/redux-json-api/commit/38fa007a7f80da991f9accd387261fbf4b1bb370
https://api.github.com/repos/redux-json-api/redux-json-api/commits/3d645a40c8b7d3bfe6e8b44b58186b5e9f4f110f,https://github.com/redux-json-api/redux-json-api/commit/3d645a40c8b7d3bfe6e8b44b58186b5e9f4f110f
https://api.github.com/repos/redux-json-api/redux-json-api/commits/70ef03147230f26f6d82331431666bcb7facbe58,https://github.com/redux-json-api/redux-json-api/commit/70ef03147230f26f6d82331431666bcb7facbe58
https://api.github.com/repos/redux-json-api/redux-json-api/commits/7caa7417c248e398a2cd28d61be8f898ffbba0fc,https://github.com/redux-json-api/redux-json-api/commit/7caa7417c248e398a2cd28d61be8f898ffbba0fc
https://api.github.com/repos/redux-json-api/redux-json-api/commits/d5d805dcc740b2f19c6c70a287ff72e362545132,https://github.com/redux-json-api/redux-json-api/commit/d5d805dcc740b2f19c6c70a287ff72e362545132
https://api.github.com/repos/redux-json-api/redux-json-api/commits/e47f0d92a0a1662c64baa9c950459d89ad53540d,https://github.com/redux-json-api/redux-json-api/commit/e47f0d92a0a1662c64baa9c950459d89ad53540d
https://api.github.com/repos/redux-json-api/redux-json-api/commits/fd6dd6cdcdb7a9f7a892632fa095e4bf63c73af0,https://github.com/redux-json-api/redux-json-api/commit/fd6dd6cdcdb7a9f7a892632fa095e4bf63c73af0
https://api.github.com/repos/rhwilr/adonis-bumblebee/commits/3b88e0ce43c15e172cbf28b9debd2971303e77cf,https://github.com/rhwilr/adonis-bumblebee/commit/3b88e0ce43c15e172cbf28b9debd2971303e77cf
https://api.github.com/repos/rmurphey/js-assessment/commits/26ce06b000abf85c7467cb613be49c99557630b7,https://github.com/rmurphey/js-assessment/commit/26ce06b000abf85c7467cb613be49c99557630b7
https://api.github.com/repos/rmurphey/js-assessment/commits/26df5d6d11142cae1a9a8da4447f62a0cf686f7f,https://github.com/rmurphey/js-assessment/commit/26df5d6d11142cae1a9a8da4447f62a0cf686f7f
https://api.github.com/repos/rmurphey/js-assessment/commits/758888ac570e1bb68424c64bd907f6bfb6018397,https://github.com/rmurphey/js-assessment/commit/758888ac570e1bb68424c64bd907f6bfb6018397
https://api.github.com/repos/rmurphey/js-assessment/commits/9ea56fbda5bdd224a8c2cd10b2eb1d79e36f2a08,https://github.com/rmurphey/js-assessment/commit/9ea56fbda5bdd224a8c2cd10b2eb1d79e36f2a08
https://api.github.com/repos/rmurphey/js-assessment/commits/fd80b0e4313d280059bed0351b44977a827fa6e5,https://github.com/rmurphey/js-assessment/commit/fd80b0e4313d280059bed0351b44977a827fa6e5
https://api.github.com/repos/rodrigogs/kairos/commits/c495915ac2fd03efd5eb24ef8a75e971a6bbadb5,https://github.com/rodrigogs/kairos/commit/c495915ac2fd03efd5eb24ef8a75e971a6bbadb5
https://api.github.com/repos/rubenv/angular-gettext/commits/df0bdee39795cfb24f43687fc6c5086d9718a4f0,https://github.com/rubenv/angular-gettext/commit/df0bdee39795cfb24f43687fc6c5086d9718a4f0
https://api.github.com/repos/ruyadorno/ntl/commits/6b74b2e3c6feed4e9a58e4574a11c53bf7b7099e,https://github.com/ruyadorno/ntl/commit/6b74b2e3c6feed4e9a58e4574a11c53bf7b7099e
https://api.github.com/repos/saguijs/sagui/commits/fc75e2db2a25e05e1d40b80833107f04cdc72398,https://github.com/saguijs/sagui/commit/fc75e2db2a25e05e1d40b80833107f04cdc72398
https://api.github.com/repos/sarbbottam/eslint-find-rules/commits/7593487735060485b9c58d2547ac8827d66c5937,https://github.com/sarbbottam/eslint-find-rules/commit/7593487735060485b9c58d2547ac8827d66c5937
https://api.github.com/repos/serby/save/commits/37582e533aaa7351e892e074790430fdd0e08537,https://github.com/serby/save/commit/37582e533aaa7351e892e074790430fdd0e08537
https://api.github.com/repos/serverless/serverless/commits/612f668c931013bea21b91f47d9cbfd1c7dbb888,https://github.com/serverless/serverless/commit/612f668c931013bea21b91f47d9cbfd1c7dbb888
https://api.github.com/repos/SimoTod/alpine-turbo-drive-adapter/commits/d4ee7d3dea5d3f82dc4ec74f78aa2d49dd337623,https://github.com/SimoTod/alpine-turbo-drive-adapter/commit/d4ee7d3dea5d3f82dc4ec74f78aa2d49dd337623
https://api.github.com/repos/sindresorhus/execa/commits/7e4d44ce8f9d22e200e4f880e912c714b482842e,https://github.com/sindresorhus/execa/commit/7e4d44ce8f9d22e200e4f880e912c714b482842e
https://api.github.com/repos/sindresorhus/strip-json-comments/commits/3247aafe69dd75e2386712b5503a42766427aad9,https://github.com/sindresorhus/strip-json-comments/commit/3247aafe69dd75e2386712b5503a42766427aad9
https://api.github.com/repos/sinonjs/sinon/commits/ae5c6eb2d978db3521c3baa5970c10de3ea9fd95,https://github.com/sinonjs/sinon/commit/ae5c6eb2d978db3521c3baa5970c10de3ea9fd95
https://api.github.com/repos/sliptree/bootstrap-tokenfield/commits/b634cd9c207b58ed2041ccb2113af222e8a04085,https://github.com/sliptree/bootstrap-tokenfield/commit/b634cd9c207b58ed2041ccb2113af222e8a04085
https://api.github.com/repos/spatie/form-backend-validation/commits/e71c0536688a7b5f17b09b658c8625351cd2c8ec,https://github.com/spatie/form-backend-validation/commit/e71c0536688a7b5f17b09b658c8625351cd2c8ec
https://api.github.com/repos/sqlpad/sqlpad/commits/4668246a3f93856b142bc991c96669d6e6fb9700,https://github.com/sqlpad/sqlpad/commit/4668246a3f93856b142bc991c96669d6e6fb9700
https://api.github.com/repos/standard-things/esm/commits/52615b5256fd11d666cbfa12afda13fdcff1a746,https://github.com/standard-things/esm/commit/52615b5256fd11d666cbfa12afda13fdcff1a746
https://api.github.com/repos/staugaard/ember-resource/commits/9620a8601b0b086f25caba760982d7f4cbc232b6,https://github.com/staugaard/ember-resource/commit/9620a8601b0b086f25caba760982d7f4cbc232b6
https://api.github.com/repos/storesafe/cordova-sqlite-storage/commits/af805c96a8d9bee3a0a9e285e850a97dbeee57c6,https://github.com/storesafe/cordova-sqlite-storage/commit/af805c96a8d9bee3a0a9e285e850a97dbeee57c6
https://api.github.com/repos/substack/js-traverse/commits/1d043f09e6eb6ecf8456295efdbe4e7298f7c3c8,https://github.com/substack/js-traverse/commit/1d043f09e6eb6ecf8456295efdbe4e7298f7c3c8
https://api.github.com/repos/Swaagie/minimize/commits/30c53d074156f88ee6e65ccad524bdb510527acc,https://github.com/Swaagie/minimize/commit/30c53d074156f88ee6e65ccad524bdb510527acc
https://api.github.com/repos/TalAter/SpeechKITT/commits/056d12cb6ef5e014d60d415fabf78d82983c08d6,https://github.com/TalAter/SpeechKITT/commit/056d12cb6ef5e014d60d415fabf78d82983c08d6
https://api.github.com/repos/testing-library/jest-dom/commits/92176e1ae018a9c4077e25cfefd3907ab8b61c85,https://github.com/testing-library/jest-dom/commit/92176e1ae018a9c4077e25cfefd3907ab8b61c85
https://api.github.com/repos/timdp/es6-promise-pool/commits/49e0b34ff701bbd1379fa471d54cd82eead4644a,https://github.com/timdp/es6-promise-pool/commit/49e0b34ff701bbd1379fa471d54cd82eead4644a
https://api.github.com/repos/tj/commander.js/commits/5076dda8500cbeef5b2e82c1546ac874364c581b,https://github.com/tj/commander.js/commit/5076dda8500cbeef5b2e82c1546ac874364c581b
https://api.github.com/repos/TryGhost/gatsby-source-ghost/commits/8118825008ff4effb4f151ab6473b670c6d32225,https://github.com/TryGhost/gatsby-source-ghost/commit/8118825008ff4effb4f151ab6473b670c6d32225
https://api.github.com/repos/twitter/hogan.js/commits/956666a6702a6f9ba184e44a2198281c90dd6173,https://github.com/twitter/hogan.js/commit/956666a6702a6f9ba184e44a2198281c90dd6173
https://api.github.com/repos/vandium-io/lambda-tester/commits/4436b60b845ba55c30fa16150569bf1b7ae6fc8a,https://github.com/vandium-io/lambda-tester/commit/4436b60b845ba55c30fa16150569bf1b7ae6fc8a
https://api.github.com/repos/vandium-io/lambda-tester/commits/a49d438404eec60ea747034d0619f8a2a10beeff,https://github.com/vandium-io/lambda-tester/commit/a49d438404eec60ea747034d0619f8a2a10beeff
https://api.github.com/repos/vfile/vfile/commits/3d49cd79404a667f6e835c80a934c7eb61d0d0d1,https://github.com/vfile/vfile/commit/3d49cd79404a667f6e835c80a934c7eb61d0d0d1
https://api.github.com/repos/visionmedia/superagent/commits/cc346383e27353e47def8093a1034d12e13e6492,https://github.com/visionmedia/superagent/commit/cc346383e27353e47def8093a1034d12e13e6492
https://api.github.com/repos/vowsjs/api-easy/commits/efeef39753f08ba4c11fcac374a6ea6d47cce943,https://github.com/vowsjs/api-easy/commit/efeef39753f08ba4c11fcac374a6ea6d47cce943
https://api.github.com/repos/vpulim/node-soap/commits/7f5cf4c19012f859b61fb2c927fe01e0686e16f3,https://github.com/vpulim/node-soap/commit/7f5cf4c19012f859b61fb2c927fe01e0686e16f3
https://api.github.com/repos/vuejs/vuex/commits/16fbb36f01043ce33615d272951076fabc5d6185,https://github.com/vuejs/vuex/commit/16fbb36f01043ce33615d272951076fabc5d6185
https://api.github.com/repos/vuejs/vuex/commits/506cea2aa6c68086bbf5f678e955f17a75a12849,https://github.com/vuejs/vuex/commit/506cea2aa6c68086bbf5f678e955f17a75a12849
https://api.github.com/repos/waldemarnt/testable-nodejs-api/commits/f365786e4aacea58963cfcef90e04a02e124b738,https://github.com/waldemarnt/testable-nodejs-api/commit/f365786e4aacea58963cfcef90e04a02e124b738
https://api.github.com/repos/waldemarnt/testable-nodejs-api/commits/f95e4efb29ea66f8553a0445fa31d07e61095c6f,https://github.com/waldemarnt/testable-nodejs-api/commit/f95e4efb29ea66f8553a0445fa31d07e61095c6f
https://api.github.com/repos/webcomponents/react-integration/commits/43c99ad62339a7e5c88e71235170c817d4a321ea,https://github.com/webcomponents/react-integration/commit/43c99ad62339a7e5c88e71235170c817d4a321ea
https://api.github.com/repos/webpack-contrib/sass-loader/commits/65fb67e8b3c356938cdd0ac74aeb46d19d2e1eff,https://github.com/webpack-contrib/sass-loader/commit/65fb67e8b3c356938cdd0ac74aeb46d19d2e1eff
https://api.github.com/repos/webpack-contrib/sass-loader/commits/8c6fa3c17d129f796059dad7650572c7d1c3bc5b,https://github.com/webpack-contrib/sass-loader/commit/8c6fa3c17d129f796059dad7650572c7d1c3bc5b
https://api.github.com/repos/webpack-contrib/webpack-bundle-analyzer/commits/55b83efb5619122945c9b030976a968a3b1a382e,https://github.com/webpack-contrib/webpack-bundle-analyzer/commit/55b83efb5619122945c9b030976a968a3b1a382e
https://api.github.com/repos/yeoman/generator-angular/commits/e994d86e276eeb4963433da0865d4eb06e38eab3,https://github.com/yeoman/generator-angular/commit/e994d86e276eeb4963433da0865d4eb06e38eab3
